id,query,road,house_number,neighbourhood,city,county,state
381000110,"47.6788,-122.283",42nd Avenue Northeast,6840,Hawthorne Hills,Seattle,King County,Washington
3530530110,"47.3782,-122.319",South 249th Place,1108,Zenith,NA,King County,Washington
5210200107,"47.6982,-122.282",44th Avenue Northeast,9521,Lavilla,Seattle,King County,Washington
1574100025,"47.5495,-122.232",Southeast 60th Street,8021,NA,NA,King County,Washington
2523069192,"47.4449,-121.979",Southeast 175th Place,27124,NA,NA,King County,Washington
6706600090,"47.7249,-122.178",Northeast 139th Place,12207,NA,NA,King County,Washington
1994200031,"47.6874,-122.336",Wallingford Avenue North,8012,Licton Springs,Seattle,King County,Washington
2523069156,"47.4545,-121.988",266th Avenue Southeast,16417,NA,NA,King County,Washington
5029450850,"47.2873,-122.367",Southwest 351st Street,2627,NA,NA,King County,Washington
2723069147,"47.4487,-122.033",234th Way Southeast,17015,Cedargrove Estates,NA,King County,Washington
3750605349,"47.2622,-122.282",42nd Avenue South,37820,Jovita,NA,King County,Washington
9285800735,"47.5698,-122.377",36th Avenue Southwest,3806,NA,Seattle,King County,Washington
7574000100,"47.3299,-122.046",Southeast 304th Street,22224,NA,NA,King County,Washington
9212900100,"47.6872,-122.296",30th Avenue Northeast,8017,Wedgwood,Seattle,King County,Washington
8651611130,"47.6336,-122.063",Northeast 27th Place,20599,NA,NA,King County,Washington
423059184,"47.505,-122.171",Queen Avenue Northeast,1411,NA,NA,King County,Washington
5451200600,"47.5373,-122.224",86th Avenue Southeast,7499,NA,NA,King County,Washington
6300000378,"47.7056,-122.342",Stone Avenue North,10520,NA,Seattle,King County,Washington
2570300090,"47.7167,-122.202",Northeast 130th Street,10401,NA,NA,King County,Washington
9808100100,"47.6499,-122.216",94th Avenue Northeast,4538,NA,NA,King County,Washington
4019300906,"47.7565,-122.284",Northeast 178th Street,4062,NA,NA,King County,Washington
1023059223,"47.4941,-122.151",Northeast 7th Street,5100,Hidden Creek,NA,King County,Washington
9320700090,"47.4119,-122.211",South 212th Street,9729,Stonepine,NA,King County,Washington
5700002460,"47.5758,-122.287",37th Place South,3131,NA,Seattle,King County,Washington
7598100735,"47.566,-122.225",NA,NA,Mercer Heights,NA,King County,Washington
2202500110,"47.5732,-122.136",153rd Avenue Southeast,4070,NA,Bellevue,King County,Washington
726059395,"47.7589,-122.216",Northeast 180th Street,9316,NA,NA,King County,Washington
1455600015,"47.7288,-122.284",41st Avenue Northeast,13720,Cedar Park,Seattle,King County,Washington
9528101224,"47.6827,-122.324",4th Avenue Northeast,7452,NA,Seattle,King County,Washington
6713100031,"47.7604,-122.356",Palatine Avenue North,18098,NA,Shoreline,King County,Washington
8677900123,"47.7202,-122.249",69th Avenue Northeast,13304,NA,NA,King County,Washington
4302201130,"47.5267,-122.36",Delridge Way Southwest,8450,Highland Park,Seattle,King County,Washington
1310800090,"47.3616,-122.286",South 268th Street,3614,Star Lake,NA,King County,Washington
6117502727,"47.4384,-122.347",Riviera Place Southwest,18138,NA,NA,King County,Washington
9324800110,"47.7336,-122.29",36th Avenue Northeast,14357,Cedar Park,Seattle,King County,Washington
8965000110,"47.6388,-122.103",Northeast 33rd Street,17823,NA,NA,King County,Washington
5700001055,"47.5785,-122.292",32nd Avenue South,2733,NA,Seattle,King County,Washington
49500090,"47.5142,-122.163",Vashon Court Northeast,2520,Glencoe,NA,King County,Washington
3812400657,"47.5414,-122.281",42nd Avenue South,6805,Brighton,Seattle,King County,Washington
2725069162,"47.6292,-122.024",Northeast 22nd Street,23655,NA,NA,King County,Washington
4232400110,"47.6249,-122.311",16th Avenue East,610,NA,Seattle,King County,Washington
9521100586,"47.6619,-122.351",North 46th Street,611,NA,Seattle,King County,Washington
7215721570,"47.5989,-122.016",Southeast 11th Place,24218,NA,NA,King County,Washington
3834000805,"47.7281,-122.289",Northeast 137th Street,3611,Cedar Park,Seattle,King County,Washington
2274000026,"47.6978,-122.318",Northeast 95th Street,850,NA,Seattle,King County,Washington
5103300090,"47.4565,-122.066",205th Place Southeast,16254,NA,NA,King County,Washington
9558200025,"47.4374,-122.335",1st Avenue South,NA,NA,NA,King County,Washington
8649401270,"47.713,-121.315",762nd Avenue Northeast,76105,NA,NA,King County,Washington
686200740,"47.6264,-122.113",Northeast 18th Street,17004,NA,Bellevue,King County,Washington
7658600025,"47.5924,-122.302",23rd Avenue South,1126,NA,Seattle,King County,Washington
3702900165,"47.5579,-122.395",49th Avenue Southwest,4851,NA,Seattle,King County,Washington
7977201240,"47.6834,-122.292",34th Avenue Northeast,7507,Wedgwood,Seattle,King County,Washington
8651410090,"47.3644,-122.082",Southeast 265th Street,19427,NA,NA,King County,Washington
3750603732,"47.2635,-122.284",39th Avenue South,37636,Jovita,NA,King County,Washington
1023059429,"47.4956,-122.163",Northeast 8th Street,4209,Hidden Creek,NA,King County,Washington
2412100025,"47.5666,-121.902",Southeast 43rd Street,32863,NA,NA,King County,Washington
203600600,"47.6618,-121.962",284th Way Northeast,6399,NA,NA,King County,Washington
2021069059,"47.2973,-122.08",Southeast Auburn-Black Diamond Road,19627,NA,NA,King County,Washington
7227501645,"47.4947,-122.185",Northeast 7th Street,2512,Highlands Park,NA,King County,Washington
4310702787,"47.6971,-122.34",Ashworth Avenue North,9239,Licton Springs,Seattle,King County,Washington
1494300110,"47.6789,-122.116",169th Court Northeast,8520,NA,NA,King County,Washington
1950900245,"47.374,-122.296",30th Avenue South,25335,NA,NA,King County,Washington
3512100110,"47.3741,-122.189",Southeast 254th Place,11404,NA,NA,King County,Washington
8732750100,"47.4355,-122.272",48th Place South,18637,NA,NA,King County,Washington
1332000110,"47.6507,-122.004",Northeast 47th Court,25110,NA,NA,King County,Washington
2768100690,"47.6689,-122.37",Northwest Market Street,926,NA,Seattle,King County,Washington
7525410090,"47.5748,-122.031",231st Avenue Southeast,3888,NA,NA,King County,Washington
9558800025,"47.4353,-122.335",Occidental Avenue South,18711,NA,NA,King County,Washington
2788400315,"47.5119,-122.321",9th Avenue South,10204,NA,Seattle,King County,Washington
7128300855,"47.5961,-122.305",South Dearborn Street,2024,Little Saigon,Seattle,King County,Washington
7655900038,"47.7344,-122.336",North 145th Street,1819,NA,Seattle,King County,Washington
7923500090,"47.5929,-122.133",155th Avenue Southeast,1984,NA,Bellevue,King County,Washington
3339900096,"47.3167,-122.214",10th Street Northeast,1208,NA,NA,King County,Washington
5214500690,"47.4893,-122.138",Rosario Avenue Northeast,450,Windwood,NA,King County,Washington
4045900147,"47.7596,-122.117",167th Avenue Northeast,18494,NA,NA,King County,Washington
6450302900,"47.7309,-122.336",Burke Avenue North,14011,NA,Seattle,King County,Washington
2597460090,"47.5522,-122.144",Southeast 56th Street,14723,NA,Bellevue,King County,Washington
2770601595,"47.6527,-122.386",23rd Avenue West,3615,NA,Seattle,King County,Washington
4188000490,"47.7204,-122.115",168th Avenue Northeast,13444,NA,NA,King County,Washington
1324079085,"47.5602,-121.86",Southeast Fish Hatchery Road,36017,NA,NA,King County,Washington
1720069006,"47.2221,-122.059",212th Avenue Southeast,42225,NA,NA,King County,Washington
1947300115,"47.6049,-122.288",35th Avenue,316,NA,Seattle,King County,Washington
5490700100,"47.7693,-122.32",Northeast 194th Street,891,NA,Shoreline,King County,Washington
7278100690,"47.7716,-122.392",Richmond Beach Drive Northwest,19550,NA,Shoreline,King County,Washington
2322029048,"47.3782,-122.514",138th Place Southwest,24895,NA,NA,King County,Washington
6821102100,"47.6493,-122.398",32nd Avenue West,3218,Lawton Park,Seattle,King County,Washington
3176100110,"47.6725,-122.272",52nd Avenue Northeast,6009,View Ridge,Seattle,King County,Washington
2188200785,"47.2707,-122.34",4th Avenue Southwest,36836,NA,NA,King County,Washington
1446801030,"47.4943,-122.331",2nd Avenue South,12052,Beverly Park,NA,King County,Washington
8965520100,"47.5647,-122.108",174th Avenue Southeast,4598,NA,Bellevue,King County,Washington
3649100586,"47.7344,-122.246",Northeast 147th Street,7030,NA,NA,King County,Washington
7283900153,"47.7703,-122.35",North 195th Street,729,NA,Shoreline,King County,Washington
1036100100,"47.7433,-122.194",Tolt Pipeline Trail,NA,NA,NA,King County,Washington
3278602670,"47.5473,-122.371",30th Avenue Southwest,6051,NA,Seattle,King County,Washington
3625049014,"47.6172,-122.23",Northeast 8th Street,8215,Eastland,NA,King County,Washington
7276100165,"47.7612,-122.344",North 183rd Street,NA,Meridian Park,Shoreline,King County,Washington
9136103130,"47.6652,-122.338",North 50th Street,1608,Meridian,Seattle,King County,Washington
9136103130,"47.6652,-122.338",North 50th Street,1608,Meridian,Seattle,King County,Washington
1193000025,"47.6497,-122.393",28th Avenue West,3233,Lawton Park,Seattle,King County,Washington
2744000100,"47.342,-122.279",South 289th Place,4313,NA,NA,King County,Washington
3744600028,"47.4951,-122.352",Southwest 120th Street,1325,Mount View,NA,King County,Washington
3679400025,"47.5729,-122.315",14th Avenue South,3436,NA,Seattle,King County,Washington
9545260100,"47.535,-122.049",Cyprus Court Northwest,899,NA,NA,King County,Washington
375000165,"47.574,-122.415",64th Avenue Southwest,3407,Alki,Seattle,King County,Washington
4003000053,"47.6033,-122.287",East Spruce Street,3527,NA,Seattle,King County,Washington
7855600820,"47.5672,-122.161",Southeast 43rd Place,13373,NA,Bellevue,King County,Washington
3860400100,"47.5901,-122.198",Southeast 23rd Street,NA,NA,Bellevue,King County,Washington
121059147,"47.3412,-122.108",Southeast 291st Street,17512,NA,NA,King County,Washington
825079019,"47.6601,-121.946",Northeast 62nd Place,29100,NA,NA,King County,Washington
123039313,"47.5153,-122.37",30th Avenue Southwest,9724,NA,Seattle,King County,Washington
7784000110,"47.4948,-122.37",Standring Court Southwest,12033,Seola Beach,NA,King County,Washington
8835220090,"47.7257,-122.162",133rd Place Northeast,13854,NA,NA,King County,Washington
6381501636,"47.727,-122.3",Northeast 135th Street,2526,Kenwood,Seattle,King County,Washington
1370804446,"47.6388,-122.399",Clise Place West,2248,Carleton Park,Seattle,King County,Washington
9828701871,"47.6196,-122.298",26th Avenue East,122,NA,Seattle,King County,Washington
3396200090,"47.7224,-122.101",179th Avenue Northeast,13634,NA,NA,King County,Washington
1463400047,"47.4804,-122.133",Southeast 3rd Street,6402,NA,NA,King County,Washington
8825900855,"47.6743,-122.308",19th Avenue Northeast,6261,NA,Seattle,King County,Washington
7147600245,"47.442,-122.282",South 179th Street,4104,NA,NA,King County,Washington
5071400485,"47.6921,-122.283",Northeast 88th Street,4049,Lavilla,Seattle,King County,Washington
8732040090,"47.3078,-122.383",Southwest 328th Place,3938,Twin Lakes,NA,King County,Washington
8082400100,"47.6822,-122.399",Northwest 74th Street,3211,Loyal Heights,Seattle,King County,Washington
546000930,"47.6882,-122.382",20th Avenue Northwest,8044,NA,Seattle,King County,Washington
1665400025,"47.4713,-122.344",8th Avenue Southwest,14630,NA,NA,King County,Washington
9187200245,"47.6033,-122.295",29th Avenue,157,NA,Seattle,King County,Washington
2123700015,"47.5275,-122.271",Rainier Place South,8415,Dunlap,Seattle,King County,Washington
8682291730,"47.7194,-122.022",Northeast 134th Street,23742,NA,NA,King County,Washington
5318100504,"47.633,-122.282",East Madison Street,3921,NA,Seattle,King County,Washington
9297800165,"47.5576,-122.376",35th Avenue Southwest,4852,NA,Seattle,King County,Washington
1342300265,"47.6331,-122.31",17th Avenue East,1529,NA,Seattle,King County,Washington
2212901130,"47.3285,-122.134",155th Place Southeast,30412,NA,NA,King County,Washington
8122100690,"47.5386,-122.373",31st Avenue Southwest,7117,High Point,Seattle,King County,Washington
148000375,"47.5747,-122.414",64th Avenue Southwest,3244,Alki,Seattle,King County,Washington
3423049209,"47.4369,-122.272",49th Avenue South,18434,NA,NA,King County,Washington
16000015,"47.3115,-122.209",R Street Northeast,317,NA,NA,King County,Washington
4035900015,"47.5646,-122.184",Southeast 45th Place,11601,NA,Bellevue,King County,Washington
8563010300,"47.6269,-122.1",Northeast 19th Place,17999,NA,Bellevue,King County,Washington
3396200300,"47.7219,-122.102",Northeast 136th Street,17800,NA,NA,King County,Washington
2291401425,"47.7074,-122.349",North Park Avenue North,10731,NA,Seattle,King County,Washington
7454000110,"47.5165,-122.372",Southwest 97th Street,3010,NA,Seattle,King County,Washington
3377900195,"47.5547,-122.144",146th Avenue Southeast,NA,NA,Bellevue,King County,Washington
3824100082,"47.7728,-122.253",Northeast 198th Street,6510,NA,NA,King County,Washington
3751604169,"47.2773,-122.276",South 362nd Street,4606,NA,NA,King County,Washington
6431500283,"47.6916,-122.352",North 86th Street,511,NA,Seattle,King County,Washington
6647400090,"47.7203,-122.194",110th Place Northeast,13417,NA,NA,King County,Washington
7387500195,"47.5185,-122.363",24th Avenue Southwest,9422,NA,Seattle,King County,Washington
3342101785,"47.5204,-122.206",North 33rd Street,919,Kennydale,NA,King County,Washington
9320600090,"47.4117,-122.209",South 212th Street,9820,Stonepine,NA,King County,Washington
8901001185,"47.711,-122.306",20th Avenue Northeast,11320,NA,Seattle,King County,Washington
825069097,"47.668,-122.063",Northeast 70th Place,NA,NA,NA,King County,Washington
7745000090,"47.7514,-122.286",Northeast 169th Court,4000,NA,NA,King County,Washington
1771110090,"47.7567,-122.073",197th Place Northeast,17602,NA,NA,King County,Washington
7888100090,"47.3706,-122.31",19th Avenue South,25747,Woodmont,NA,King County,Washington
5083000375,"47.4105,-122.295",30th Avenue South,21232,NA,NA,King County,Washington
5083000375,"47.4105,-122.295",30th Avenue South,21232,NA,NA,King County,Washington
1329000090,"47.6399,-122.158",Northeast 32nd Place,13994,NA,Bellevue,King County,Washington
8143000600,"47.7274,-122.202",Northeast 141st Street,10366,Maple Glen,NA,King County,Washington
2144800215,"47.4866,-122.232",South 130th Street,8024,NA,Seattle,King County,Washington
9268200658,"47.6946,-122.362",4th Avenue Northwest,9007,Crown Hill,Seattle,King County,Washington
5452301785,"47.59,-122.229",82nd Avenue Southeast,2300,Beaumont,NA,King County,Washington
1137500090,"47.5843,-122.06",Southeast 28th Place,21135,NA,NA,King County,Washington
6117500025,"47.4393,-122.347",Terrace Court Southwest,18229,NA,NA,King County,Washington
2326079039,"47.7216,-121.883",Northeast 139th Street,NA,NA,NA,King County,Washington
7595700025,"47.6939,-122.368",Dibble Avenue Northwest,8833,Crown Hill,Seattle,King County,Washington
4443800110,"47.6879,-122.392",Earl Avenue Northwest,8041,Loyal Heights,Seattle,King County,Washington
5101405265,"47.6999,-122.305",Northeast 98th Street,2043,NA,Seattle,King County,Washington
9206200110,"47.7204,-122.196",Northeast 134th Street,10823,NA,NA,King County,Washington
2205700405,"47.5771,-122.151",Southeast 37th Street,14161,NA,Bellevue,King County,Washington
7852020300,"47.5319,-121.867",Dogwood Lane Southeast,7603,Fairway,NA,King County,Washington
5559200051,"47.3224,-122.343",Southwest 312th Street,605,Mirror Lake,NA,King County,Washington
2826049165,"47.7165,-122.308",20th Avenue Northeast,12015,NA,Seattle,King County,Washington
2675600028,"47.6993,-122.378",Northwest 96th Street,1526,Crown Hill,Seattle,King County,Washington
259801110,"47.6285,-122.118",166th Place Northeast,2006,NA,Bellevue,King County,Washington
1150001270,"47.5622,-122.022",239th Avenue Southeast,4691,NA,NA,King County,Washington
7130300690,"47.5128,-122.251",South Cooper Street,6608,Rainier Beach,Seattle,King County,Washington
2652500015,"47.643,-122.361",3rd Avenue West,NA,NA,Seattle,King County,Washington
3693901801,"47.6771,-122.398",Northwest 67th Street,3055,Sunset Hill,Seattle,King County,Washington
8092501240,"47.3665,-122.107",Southeast 262nd Street,17459,NA,NA,King County,Washington
9552701030,"47.5478,-122.153",Southeast 61st Place,14105,NA,Bellevue,King County,Washington
9477101280,"47.7326,-122.194",109th Avenue Northeast,14384,NA,NA,King County,Washington
7462900015,"47.5124,-121.866",I 90,NA,NA,NA,King County,Washington
6744700302,"47.7431,-122.286",Northeast 157th Place,NA,NA,NA,King County,Washington
3163600015,"47.5065,-122.339",4th Avenue Southwest,10802,Beverly Park,Seattle,King County,Washington
6896300375,"47.5259,-122.261",Island Drive South,8630,Dunlap,Seattle,King County,Washington
7419700015,"47.6715,-122.164",132nd Avenue Northeast,7421,Snyders Corner,NA,King County,Washington
4473400195,"47.5959,-122.291",South Dearborn Street,3210,NA,Seattle,King County,Washington
9358001566,"47.5659,-122.37",Southwest Adams Street,2847,Youngstown,Seattle,King County,Washington
6145600900,"47.7041,-122.351",North 104th Street,541,NA,Seattle,King County,Washington
1865000110,"47.3314,-122.18",121st Place Southeast,30334,NA,NA,King County,Washington
8698100115,"47.3063,-122.223",E Street Southeast,117,NA,NA,King County,Washington
1454600038,"47.7246,-122.284",42nd Avenue Northeast,13059 B,Cedar Park,Seattle,King County,Washington
5652601425,"47.6955,-122.301",Northeast 92nd Street,2505,Wedgwood,Seattle,King County,Washington
6381500690,"47.7318,-122.305",23rd Place Northeast,14075,Kenwood,Seattle,King County,Washington
1778500015,"47.6205,-122.291",32nd Avenue East,206,NA,Seattle,King County,Washington
6021500245,"47.6898,-122.384",22nd Avenue Northwest,8334,Loyal Heights,Seattle,King County,Washington
2926049382,"47.7055,-122.315",12th Avenue Northeast,10517,NA,Seattle,King County,Washington
1692900110,"47.6651,-122.19",113th Avenue Northeast,6503,NA,NA,King County,Washington
8651401270,"47.3637,-122.083",Southeast 266th Street,19423,NA,NA,King County,Washington
3332500265,"47.5496,-122.279",South Juneau Street,4241,Brighton,Seattle,King County,Washington
4027700853,"47.7705,-122.269",Northeast 195th Street,5514,NA,NA,King County,Washington
7301300215,"47.7471,-122.324",5th Avenue Northeast,NA,NA,Shoreline,King County,Washington
7663700792,"47.7317,-122.296",Northeast 143rd Street,3011,Kenwood,Seattle,King County,Washington
2919702235,"47.6896,-122.362",Northwest 84th Street,327,Crown Hill,Seattle,King County,Washington
5476200123,"47.5077,-122.268",South Creston Street,5148,Rainier Beach,Seattle,King County,Washington
3797002585,"47.6835,-122.347",North 75th Street,768,NA,Seattle,King County,Washington
8864000735,"47.4806,-122.287",South 137th Street,3515,NA,NA,King County,Washington
1193000115,"47.6496,-122.392",27th Avenue West,3229,Lawton Park,Seattle,King County,Washington
7334501240,"47.4639,-121.744",Southeast 151st Street,44559,NA,NA,King County,Washington
7885801460,"47.3488,-122.151",142nd Place Southeast,28132,NA,NA,King County,Washington
1823099076,"47.4723,-121.707",475th Avenue Southeast,14036,NA,NA,King County,Washington
8900000110,"47.6474,-122.362",West Florentia Street,NA,NA,Seattle,King County,Washington
251620110,"47.6344,-122.214",Northeast 27th Street,9499,NA,NA,King County,Washington
221049191,"47.341,-122.265",55th Avenue South,29104,NA,NA,King County,Washington
9264950940,"47.3045,-122.351",12th Court Southwest,33108,NA,NA,King County,Washington
8820902540,"47.7152,-122.282",Sand Point Way Northeast,11750,Lavilla,Seattle,King County,Washington
3438500625,"47.5515,-122.357",18th Avenue Southwest,5612,NA,Seattle,King County,Washington
7452500315,"47.5202,-122.373",31st Place Southwest,9243,NA,Seattle,King County,Washington
8945200750,"47.3074,-122.371",29th Avenue Southwest,32815,Twin Lakes,NA,King County,Washington
2599001240,"47.2917,-122.188",Ginko Street Southeast,1915,NA,NA,King County,Washington
5360200054,"47.2974,-122.372",Southwest 340th Street,3010,NA,NA,King County,Washington
622069006,"47.4302,-122.095",Southeast 195th Place,19330,The Grove at Spring Lake,NA,King County,Washington
84000245,"47.4864,-122.337",Southwest 130th Street,203,Inglesea,NA,King County,Washington
5605000590,"47.6467,-122.304",Montlake Boulevard East,2908,Montlake,Seattle,King County,Washington
6613000015,"47.6583,-122.273",Northeast 41st Street,5024,Laurelhurst,Seattle,King County,Washington
5151600195,"47.3348,-122.324",8th Avenue South,29655,Marine Hills,NA,King County,Washington
7308900490,"47.7176,-122.36",2nd Avenue Northwest,12057,NA,Seattle,King County,Washington
2222900082,"47.7703,-122.343",Stone Avenue North,19411,NA,Shoreline,King County,Washington
3574801720,"47.7315,-122.226",86th Place Northeast,14408,Simonds Estates,NA,King County,Washington
1721801591,"47.5098,-122.334",1st Avenue South,10417,NA,Seattle,King County,Washington
2641800015,"47.5006,-122.334",Southwest 115th Street,102,Beverly Park,Seattle,King County,Washington
7625703885,"47.5437,-122.395",49th Avenue Southwest,6550,Morgan Junction,Seattle,King County,Washington
3751600176,"47.2976,-122.271",51st Avenue South,33918,NA,NA,King County,Washington
5035300750,"47.6536,-122.414",West Emerson Street,4315,NA,Seattle,King County,Washington
9510970300,"47.6649,-122.08",195th Place Northeast,6546,NA,NA,King County,Washington
9286100300,"47.5307,-122.047",Sunset Court Northwest,91,NA,NA,King County,Washington
4047200850,"47.767,-121.903",Northeast 195th Street,32443,NA,NA,King County,Washington
4019300195,"47.7602,-122.278",Northeast 184th Street,4891,NA,NA,King County,Washington
7891600590,"47.5659,-122.36",21st Avenue Southwest,4122,Youngstown,Seattle,King County,Washington
5249802424,"47.561,-122.275",South Alaska Street,4614,Columbia,Seattle,King County,Washington
3918400017,"47.7145,-122.356",Greenwood Avenue North,11707,NA,Seattle,King County,Washington
9209900315,"47.6231,-122.292",31st Avenue East,417,NA,Seattle,King County,Washington
7237500590,"47.5285,-122.135",154th Avenue Southeast,8285,NA,NA,King County,Washington
3271800850,"47.6474,-122.412",43rd Avenue West,3017,Carleton Park,Seattle,King County,Washington
1023059511,"47.4954,-122.152",Northeast 8th Street,5017,Aspenwoods,NA,King County,Washington
4109600195,"47.5502,-122.268",South Mead Street,5141,Brighton,Seattle,King County,Washington
5100401468,"47.6925,-122.32",8th Avenue Northeast,8808,NA,Seattle,King County,Washington
1926069137,"47.7302,-122.096",Northeast 143rd Place,18182,NA,NA,King County,Washington
3828000405,"47.3745,-122.231",Bridges Avenue South,722,NA,NA,King County,Washington
7773800015,"47.4954,-122.366",26th Avenue Southwest,12005,Shorewood,NA,King County,Washington
1084000107,"47.6362,-122.282",40th Avenue East,1852,Edgewater Park,Seattle,King County,Washington
7832800015,"47.505,-122.366",26th Avenue Southwest,10913,Shorewood,Seattle,King County,Washington
9829200590,"47.6032,-122.285",Lake Washington Boulevard,201,NA,Seattle,King County,Washington
8127700820,"47.6398,-122.393",28th Avenue West,2405,Lawton Park,Seattle,King County,Washington
9547202265,"47.6782,-122.311",16th Avenue Northeast,6817,NA,Seattle,King County,Washington
7663700261,"47.7326,-122.291",35th Avenue Northeast,14315,Cedar Park,Seattle,King County,Washington
1445200110,"47.7677,-122.315",14th Court Northeast,19060,NA,Shoreline,King County,Washington
1023059313,"47.4956,-122.162",Northeast 8th Street,4225,Hidden Creek,NA,King County,Washington
170000215,"47.6612,-122.363",Northwest 45th Street,417,NA,Seattle,King County,Washington
7550801220,"47.6725,-122.396",Northwest 60th Street,3006,Sunset Hill,Seattle,King County,Washington
7518501390,"47.6804,-122.378",16th Avenue Northwest,7029,Whittier Heights,Seattle,King County,Washington
9407102460,"47.4418,-121.772",Southeast 175th Place,42707,Wilderness Rim,NA,King County,Washington
8567300110,"47.4052,-122.028",234th Avenue Southeast,21924,The Highlands of Cedar River,NA,King County,Washington
5029450110,"47.2914,-122.368",27th Avenue Southwest,34520,NA,NA,King County,Washington
7915100490,"47.5747,-122.384",Walnut Avenue Southwest,3225,Admiral,Seattle,King County,Washington
114101500,"47.7572,-122.228",Northeast 178th Street,8408,NA,NA,King County,Washington
9274201807,"47.5903,-122.388",Southwest Atlantic Street,4409,NA,Seattle,King County,Washington
7893206095,"47.4217,-122.333",2nd Avenue South,20120,North Hill,NA,King County,Washington
2770602265,"47.6462,-122.384",West Barrett Street,2107,Interbay,Seattle,King County,Washington
5418200245,"47.7027,-122.282",Northeast 103rd Place,4218,NA,Seattle,King County,Washington
7228502150,"47.6135,-122.307",19th Avenue,1416,NA,Seattle,King County,Washington
7972601030,"47.5292,-122.348",10th Avenue Southwest,8134,Highland Park,Seattle,King County,Washington
7853270940,"47.5426,-121.879",Douglas Avenue Southeast,6556,NA,NA,King County,Washington
5561401220,"47.4708,-122.015",245th Avenue Southeast,14717,Mirrormont,NA,King County,Washington
1336800015,"47.6283,-122.312",15th Avenue East,1020,NA,Seattle,King County,Washington
8944750850,"47.4915,-122.167",Northeast 5th Place,3901,President Park,NA,King County,Washington
3362400590,"47.682,-122.349",North 73rd Street,718,NA,Seattle,King County,Washington
6821100195,"47.6563,-122.401",34th Avenue West,4011,Lawton Park,Seattle,King County,Washington
1827200265,"47.4485,-122.369",Southwest 172nd Street,2683,NA,NA,King County,Washington
5100401429,"47.6924,-122.321",Northeast 88th Street,546,NA,Seattle,King County,Washington
6116500028,"47.4521,-122.36",Southwest 168th Street,1945,Gregory Heights,NA,King County,Washington
2759800110,"47.7767,-122.378",Northwest 204th Street,1511,NA,Shoreline,King County,Washington
579000096,"47.7014,-122.381",Northwest 100th Street,1905,NA,Seattle,King County,Washington
9169600096,"47.5281,-122.388",California Avenue Southwest,8415,NA,Seattle,King County,Washington
1226059112,"47.7528,-122.119",Northeast 172nd Place,16515,NA,NA,King County,Washington
6021503830,"47.6838,-122.386",Jones Avenue Northwest,7520,Loyal Heights,Seattle,King County,Washington
3824100291,"47.77,-122.259",Northeast 195th Street,6218,NA,NA,King County,Washington
9264921030,"47.311,-122.345",7th Avenue Southwest,32606,NA,NA,King County,Washington
8073000495,"47.5117,-122.248",Rainier Avenue South,10006,Rainier Beach,Seattle,King County,Washington
7129304105,"47.5183,-122.265",54th Avenue South,9320,Rainier Beach,Seattle,King County,Washington
525049085,"47.6782,-122.314",Northeast 68th Street,1310,NA,Seattle,King County,Washington
6117500785,"47.435,-122.347",Beverly Road Southwest,18641,NA,NA,King County,Washington
6115400008,"47.431,-122.338",Southwest 192nd Street,159,NA,NA,King County,Washington
4024101545,"47.7612,-122.31",24th Avenue Northeast,18218,North City,Shoreline,King County,Washington
8651511220,"47.6478,-122.061",209th Avenue Northeast,4398,NA,NA,King County,Washington
5561301280,"47.4688,-122.013",Southeast Mirrormont Drive,24502,Mirrormont,NA,King County,Washington
3629800100,"47.5476,-122.012",Northeast Katsura Street,1499,NA,NA,King County,Washington
6141100750,"47.7164,-122.351",Evanston Avenue North,12012,NA,Seattle,King County,Washington
2770605065,"47.6531,-122.373",13th Avenue West,3624,Interbay,Seattle,King County,Washington
2517100490,"47.3986,-122.169",Southeast 227th Street,12829,Shadowbrook Ridge,NA,King County,Washington
4083801785,"47.6631,-122.337",North 47th Street,1710,NA,Seattle,King County,Washington
4318200405,"47.5363,-122.385",Gatewood Road Southwest,7451,High Point,Seattle,King County,Washington
2329810590,"47.3794,-122.113",Southeast 251st Street,17136,Crofton Hills,NA,King County,Washington
2768301214,"47.6659,-122.369",Northwest 51st Street,908,NA,Seattle,King County,Washington
1931301105,"47.6545,-122.348",Linden Avenue North,3912,NA,Seattle,King County,Washington
3343903640,"47.5133,-122.196",Northeast 24th Street,1706,Kennydale,NA,King County,Washington
8813400245,"47.6621,-122.288",37th Avenue Northeast,4510,NA,Seattle,King County,Washington
3521049048,"47.2609,-122.27",South 380th Street,5231,NA,NA,King County,Washington
1118001645,"47.6332,-122.29",Shenandoah Drive East,1545,Broadmoor,Seattle,King County,Washington
2968801105,"47.4572,-122.351",13th Avenue Southwest,16226,NA,NA,King County,Washington
3524039209,"47.5232,-122.383",Southwest Henderson Street,3922,NA,Seattle,King County,Washington
952003480,"47.566,-122.38",38th Avenue Southwest,4112,NA,Seattle,King County,Washington
2877102670,"47.6782,-122.361",3rd Avenue Northwest,6715,NA,Seattle,King County,Washington
5014000100,"47.5734,-122.395",49th Avenue Southwest,3415,Admiral,Seattle,King County,Washington
7399301050,"47.4629,-122.187",Southeast 19th Street,2408,Rolling Hills,NA,King County,Washington
6979940100,"47.5862,-122.054",214th Avenue Southeast,2685,NA,NA,King County,Washington
8731982840,"47.3198,-122.386",42nd Avenue Southwest,31503,Twin Lakes,NA,King County,Washington
